post_id,raw_slug,reason,details
4592,"waughs-custom-cutting",not_gd_place,"listing"
4593,"dk-custom-cutting",not_gd_place,"listing"
4594,"nelsons-meat-processing-llc",not_gd_place,"listing"
4595,"wolfe-slaughter-house",not_gd_place,"listing"
4596,"manns-meat-processing-llc",not_gd_place,"listing"
4597,"syrews-custom-butchering",not_gd_place,"listing"
4598,"animalia-veterinary-care",not_gd_place,"listing"
4599,"valley-west-veterinary-hospital",not_gd_place,"listing"
4600,"allegeny-equine-veterinary-service",not_gd_place,"listing"
4601,"tri-county-veterinary-services",not_gd_place,"listing"
4602,"mountainview-veterinary-services",not_gd_place,"listing"
4603,"mountain-valley-veterinary-clinic",not_gd_place,"listing"
4604,"augusta-animal-hospital",not_gd_place,"listing"
4605,"dr-hunters-veterinary-services",not_gd_place,"listing"
4606,"hennens-livestock-hauling",not_gd_place,"listing"
4607,"jack-vaughn-livestock-trucking",not_gd_place,"listing"
4608,"machinery-transport-inc",not_gd_place,"listing"
4609,"a-p-trucking",not_gd_place,"listing"
4610,"parsons-trucking-llc",not_gd_place,"listing"
4611,"bridgeport-equipment-tool-charleston",not_gd_place,"listing"
4612,"boone-tractor",not_gd_place,"listing"
4613,"arden-equipment-repair-inc",not_gd_place,"listing"
4614,"sions-equipment-co-inc",not_gd_place,"listing"
4615,"bridgeport-equipment-tool",not_gd_place,"listing"
4616,"lemons-farm-equipment",not_gd_place,"listing"
4617,"moores-farm-services-sales",not_gd_place,"listing"
4618,"johnston-equipment",not_gd_place,"listing"
4640,"northwest-meat-center",not_gd_place,"listing"
4641,"williamsburg-packing-co",not_gd_place,"listing"
4642,"harvin-choice-meats",not_gd_place,"listing"
4643,"creek-run-veterinary-clinic",not_gd_place,"listing"
4644,"southern-equine-service",not_gd_place,"listing"
4645,"garrison-equine-veterinary-care-llc",not_gd_place,"listing"
4646,"thames-veterinary-services",not_gd_place,"listing"
4647,"trinity-ridge-animal-health",not_gd_place,"listing"
4648,"grace-animal-hospital-and-pet-lodge",not_gd_place,"listing"
4649,"hoof-n-paw-veterinary-services",not_gd_place,"listing"
4650,"guignard-animal-clinic",not_gd_place,"listing"
4651,"chappell-animal-hospital",not_gd_place,"listing"
4652,"hallman-hog-haulers-llc",not_gd_place,"listing"
4653,"tkp-livestock-hauling",not_gd_place,"listing"
4654,"blue-max-trucking-inc",not_gd_place,"listing"
4655,"l-a-barrier-son-inc",not_gd_place,"listing"
4656,"highway-28-farm-garden",not_gd_place,"listing"
4657,"holley-tractor-equipment",not_gd_place,"listing"
4658,"smith-brothers-tractor-co",not_gd_place,"listing"
4659,"tractor-mart",not_gd_place,"listing"
4660,"tyler-equipment-co-inc",not_gd_place,"listing"
4661,"dillon-tractor-implement-co",not_gd_place,"listing"
4662,"greenville-tractor-co-inc",not_gd_place,"listing"
4663,"yarborough-tractors-equipment",not_gd_place,"listing"
4664,"rays-tractors",not_gd_place,"listing"
4665,"wilson-tractor",not_gd_place,"listing"
4666,"pioneer-farm-equipment-inc",not_gd_place,"listing"
4667,"batson-equipment-sales-llc",not_gd_place,"listing"
4668,"nance-tractor-implement-inc",not_gd_place,"listing"
4966,"thats-a-wrap-meat-processing",not_gd_place,"listing"
4967,"western-way-custom-meat-processing",not_gd_place,"listing"
4968,"fort-sumner-processing",not_gd_place,"listing"
4969,"mathews-custom-slaughter-meat-processing",not_gd_place,"listing"
4970,"spr-custom-processing",not_gd_place,"listing"
4971,"cummings-custom-processing",not_gd_place,"listing"
4972,"usa-beef-packing",not_gd_place,"listing"
4973,"pms-harvesting",not_gd_place,"listing"
4974,"jimenez-custom-harvesting",not_gd_place,"listing"
4975,"cwbc-custom-harvesting",not_gd_place,"listing"
4976,"large-and-small-animal-clinic",not_gd_place,"listing"
4977,"animal-haven-clinic",not_gd_place,"listing"
4978,"carrizozo-animal-clinic",not_gd_place,"listing"
4979,"clayton-veterinarian-clinic",not_gd_place,"listing"
4980,"clovis-veterinary-hospital",not_gd_place,"listing"
4981,"southwest-veterinary-clinic",not_gd_place,"listing"
4982,"cedar-animal-medical-center",not_gd_place,"listing"
4983,"los-lunas-animal-clinic",not_gd_place,"listing"
4984,"raton-veterinary-hospital",not_gd_place,"listing"
4985,"cameron-veterinary-clinic",not_gd_place,"listing"
4986,"town-country-veterinary-clinic-2",not_gd_place,"listing"
4987,"ark-of-socorro-veterinary-clinic",not_gd_place,"listing"
4988,"sierra-veterinary-services-llc",not_gd_place,"listing"
4989,"tucumcari-animal-hospital",not_gd_place,"listing"
4990,"montoya-trucking",not_gd_place,"listing"
4991,"j-j-livestock-hauling-llc",not_gd_place,"listing"
4992,"j-s-medina-inc",not_gd_place,"listing"
4993,"triple-s-trucking",not_gd_place,"listing"
4994,"rocky-mountain-transportation",not_gd_place,"listing"
4995,"lr-sales",not_gd_place,"listing"
4996,"watson-tractor-implement-co",not_gd_place,"listing"
4997,"wood-equipment-co",not_gd_place,"listing"
4998,"navajo-tractor-trailer-sales",not_gd_place,"listing"
4999,"goodman-ag-las-cruces",not_gd_place,"listing"
5000,"premium-meat-co",not_gd_place,"listing"
5001,"ashton-farms-custom-meats",not_gd_place,"listing"
5002,"lees-marketplace",not_gd_place,"listing"
5003,"theurers-quality-meats",not_gd_place,"listing"
5004,"binghams-custom-meats",not_gd_place,"listing"
5005,"snyder-meat-processing",not_gd_place,"listing"
5006,"deakin-farms",not_gd_place,"listing"
5007,"indian-creek-veterinary-services",not_gd_place,"listing"
5008,"arcadia-veterinary-clinic",not_gd_place,"listing"
5009,"kanab-veterinary-hospital",not_gd_place,"listing"
5010,"fremont-river-veterinary-clinic",not_gd_place,"listing"
5011,"bridgerland-animal-hospital",not_gd_place,"listing"
5012,"moab-veterinary-clinic",not_gd_place,"listing"
5013,"river-valley-vet-hospital",not_gd_place,"listing"
5014,"northside-animal-clinic",not_gd_place,"listing"
5015,"carbon-animal-health",not_gd_place,"listing"
5016,"rocky-mountain-large-animal-clinic",not_gd_place,"listing"
5017,"richfield-veterinary-clinic",not_gd_place,"listing"
5018,"brinkerhoff-large-animal-clinic",not_gd_place,"listing"
5019,"tooele-veterinary-clinic",not_gd_place,"listing"
5020,"diamond-g-trucking-llc",not_gd_place,"listing"
5021,"moon-livestock-trucking-llc",not_gd_place,"listing"
5022,"evans-trucking-inc",not_gd_place,"listing"
5023,"gurney-trucking",not_gd_place,"listing"
5024,"fabrizio-transport",not_gd_place,"listing"
5025,"d-p-curtis-trucking",not_gd_place,"listing"
5026,"double-d-distribution",not_gd_place,"listing"
5027,"brigham-implement-co",not_gd_place,"listing"
5028,"ellis-equipment-company-inc",not_gd_place,"listing"
5029,"young-tractors-utah",not_gd_place,"listing"
5030,"l-w-services-of-parowan",not_gd_place,"listing"
5031,"palmer-equipment-sales",not_gd_place,"listing"
5032,"old-line-custom-meat-company-llc",not_gd_place,"listing"
5033,"sudlerville-frozen-meat-locker",not_gd_place,"listing"
5034,"hoffmans-quality-meats",not_gd_place,"listing"
5035,"ejs-taxidermy-meat-processing-llc",not_gd_place,"listing"
5036,"rowells-butcher-shop",not_gd_place,"listing"
5037,"ihsan-farms-hand-slaughtered-halal-pountry",not_gd_place,"listing"
5038,"todd-greenstone-custom-farming",not_gd_place,"listing"
5039,"chestertown-animal-hospital",not_gd_place,"listing"
5040,"veterinary-medical-center-2",not_gd_place,"listing"
5041,"equine-veterinary-care",not_gd_place,"listing"
5042,"mid-maryland-dairy-vets",not_gd_place,"listing"
5043,"layfield-veterinary-services-inc",not_gd_place,"listing"
5044,"woodley-gardens-veterinary-care",not_gd_place,"listing"
5045,"johnson-mckee-animal-hospital",not_gd_place,"listing"
5046,"glenn-e-hood-hauling",not_gd_place,"listing"
5047,"underwood-trucking-llc",not_gd_place,"listing"
5048,"mikes-equipment-hauling-llc",not_gd_place,"listing"
5049,"william-n-mason-inc",not_gd_place,"listing"
5050,"keiths-transport-towing",not_gd_place,"listing"
5051,"thomas-used-equipment-sales",not_gd_place,"listing"
5052,"hickory-international-inc",not_gd_place,"listing"
5053,"rathell-farm-equipment-co-inc",not_gd_place,"listing"
5054,"mid-atlantic-services",not_gd_place,"listing"
5055,"ceresville-new-holland",not_gd_place,"listing"
5056,"smiths-implements",not_gd_place,"listing"
5057,"schrock-parts-equipment",not_gd_place,"listing"
5058,"gateway-tractor-equipment",not_gd_place,"listing"
5059,"basin-processing",not_gd_place,"listing"
5060,"purcellas-meat-processing",not_gd_place,"listing"
5061,"kompac-meat-processing",not_gd_place,"listing"
5062,"home-on-the-range-meat-processing",not_gd_place,"listing"
5063,"ca-meats",not_gd_place,"listing"
5064,"wind-river-processing",not_gd_place,"listing"
5065,"river-hills-custom-harvesting-llc",not_gd_place,"listing"
5066,"saam-veterinary-clinic",not_gd_place,"listing"
5067,"big-horn-veterinary-hospital",not_gd_place,"listing"
5068,"casper-animal-medical-center",not_gd_place,"listing"
5069,"tri-state-large-animal-hospital",not_gd_place,"listing"
5070,"cody-veterinary-hospital",not_gd_place,"listing"
5071,"smylie-animal-clinic",not_gd_place,"listing"
5072,"bear-river-veterinary-clinic",not_gd_place,"listing"
5073,"animal-medical-center-of-wyoming",not_gd_place,"listing"
5074,"riverside-vet",not_gd_place,"listing"
5075,"lander-valley-animal-hospital",not_gd_place,"listing"
5076,"animal-health-center-llc",not_gd_place,"listing"
5077,"salt-creek-veterinary-clinic",not_gd_place,"listing"
5078,"western-skies-veterinary-services-llc",not_gd_place,"listing"
5079,"blacktooth-large-animal-services-llc",not_gd_place,"listing"
5080,"crook-county-veterinary-services",not_gd_place,"listing"
5081,"owl-creek-veterinary-service",not_gd_place,"listing"
5082,"goshen-veterinary-clinic",not_gd_place,"listing"
5083,"laramie-peak-veterinary-associates",not_gd_place,"listing"
5084,"cloud-peak-veterinary-services",not_gd_place,"listing"
5085,"johnson-livestock-trucking-2",not_gd_place,"listing"
5086,"blackburn-cattle-co",not_gd_place,"listing"
5087,"kelly-eckhardt-transport-llc",not_gd_place,"listing"
5088,"diamond-h-transport-llc",not_gd_place,"listing"
5089,"cow-tran-inc",not_gd_place,"listing"
5090,"black-hills-trucking-2",not_gd_place,"listing"
5091,"baysinger-trucking",not_gd_place,"listing"
5092,"specialty-towing",not_gd_place,"listing"
5093,"swing-trucking-inc",not_gd_place,"listing"
5094,"4rivers-equipment-cheyenne",not_gd_place,"listing"
5095,"equipment-plus-inc",not_gd_place,"listing"
5096,"ck-equipment-sales-inc",not_gd_place,"listing"
5097,"grossenburg-implement-inc",not_gd_place,"listing"
5098,"farmers-equipment-co",not_gd_place,"listing"
5099,"brown-co-wheatland",not_gd_place,"listing"
5100,"us-small-farm-equip-co",not_gd_place,"listing"
5101,"hoof-2-package-butcher-shop",not_gd_place,"listing"
5102,"prime-meat-processing-inc",not_gd_place,"listing"
5103,"halal-meat-packing",not_gd_place,"listing"
5104,"ena-meat-packing-halal",not_gd_place,"listing"
5105,"dusty-lane-farms",not_gd_place,"listing"
5106,"garden-state-equine-veterinary-dentistry-llc",not_gd_place,"listing"
5107,"rancocas-veterinary-associates-mt-holly",not_gd_place,"listing"
5108,"tranquility-large-animal-vet",not_gd_place,"listing"
5109,"ackerman-sons-livestock-hauling-llc",not_gd_place,"listing"
5110,"harris-camden-terminal-co",not_gd_place,"listing"
5111,"j-supor-son-trucking-rigging",not_gd_place,"listing"
5112,"mecca-son-trucking-corp",not_gd_place,"listing"
5113,"mike-zyndorf-llc",not_gd_place,"listing"
5114,"kessler-trucking-co",not_gd_place,"listing"
5115,"s-l-equipment",not_gd_place,"listing"
5116,"farm-rite-inc",not_gd_place,"listing"
5117,"kollmer-equipment-co",not_gd_place,"listing"
5118,"cs-equipment-co",not_gd_place,"listing"
5119,"tri-state-kubota-sales-service",not_gd_place,"listing"
5120,"d-bar-x-meats",not_gd_place,"listing"
5121,"york-meats",not_gd_place,"listing"
5122,"wolf-pack-meats",not_gd_place,"listing"
5123,"elko-veterinary-clinic",not_gd_place,"listing"
5124,"lahontan-valley-vet-clinic-inc",not_gd_place,"listing"
5125,"desert-pines-equine-center",not_gd_place,"listing"
5126,"comstock-equine-hospital",not_gd_place,"listing"
5127,"desert-trails-veterinary-service",not_gd_place,"listing"
5128,"greenfield-animal-hospital",not_gd_place,"listing"
5129,"lunberg-trucking-llc",not_gd_place,"listing"
5130,"nevada-livestock-marketing-llc",not_gd_place,"listing"
5131,"barton-trucking",not_gd_place,"listing"
5132,"grandinetti-trucking-inc",not_gd_place,"listing"
5133,"elevation-transport",not_gd_place,"listing"
5134,"mills-farm-industrial",not_gd_place,"listing"
5135,"vegas-heavy-haul-inc",not_gd_place,"listing"
5136,"lakeside-specialized-transportation",not_gd_place,"listing"
5137,"northern-nevada-equipment",not_gd_place,"listing"
5138,"otts-farm-equipment",not_gd_place,"listing"
5139,"apco-equipment",not_gd_place,"listing"
5140,"renner-equipment-company-lovelock",not_gd_place,"listing"
5141,"sw-tractor",not_gd_place,"listing"
5142,"mason-valley-equipment",not_gd_place,"listing"
5143,"kens-custom-meat-processing",not_gd_place,"listing"
5144,"castonguay-meats",not_gd_place,"listing"
5145,"west-gardiner-beef",not_gd_place,"listing"
5146,"gareys-custom-slaughter",not_gd_place,"listing"
5147,"herring-brothers-meats-processing-plant",not_gd_place,"listing"
5148,"alfred-waterboro-veterinary-hospital-pc",not_gd_place,"listing"
5149,"annabessacook-veterinary-clinic",not_gd_place,"listing"
5150,"woodbrook-animal-clinic",not_gd_place,"listing"
5151,"oxford-hills-veterinary-hospital",not_gd_place,"listing"
5152,"back-cove-equine-veterinary-care",not_gd_place,"listing"
5153,"seth-mccoys-trucking-excavating-llc",not_gd_place,"listing"
5154,"perry-transport-inc",not_gd_place,"listing"
5155,"p-e-ohalloran-inc-bangor",not_gd_place,"listing"
5156,"p-e-ohalloran-inc-ellsworth",not_gd_place,"listing"
5157,"all-directions-transport",not_gd_place,"listing"
5158,"hammond-tractor-auburn",not_gd_place,"listing"
5159,"dorrs-equipment-company",not_gd_place,"listing"
5160,"greenway-equipment-sales-ellsworth",not_gd_place,"listing"
5161,"profile-tractor-equipment",not_gd_place,"listing"
5162,"harvey-farm-equipment",not_gd_place,"listing"
5163,"union-farm-equipment",not_gd_place,"listing"
5164,"poulin-tractor",not_gd_place,"listing"
5165,"georges-meat-processing",not_gd_place,"listing"
5166,"arizona-mobile-meat-processing",not_gd_place,"listing"
5167,"malapai-meat-packing-llc",not_gd_place,"listing"
5168,"white-tank-meat-processors-inc",not_gd_place,"listing"
5169,"carters-custom-cuts",not_gd_place,"listing"
5170,"demaray-harvesting-trucking-llc",not_gd_place,"listing"
5171,"tlc-custom-farming-company",not_gd_place,"listing"
5172,"aspen-veterinary-clinic",not_gd_place,"listing"
5173,"johnson-ranch-animal-clinic",not_gd_place,"listing"
5174,"wright-veterinary-service",not_gd_place,"listing"
5175,"southwest-equine-hospital",not_gd_place,"listing"
5176,"prescott-animal-hospital-equine-center",not_gd_place,"listing"
5177,"desert-cross-veterinary-hospital",not_gd_place,"listing"
5178,"adobe-veterinary-center",not_gd_place,"listing"
5179,"rojo-cattle-trucking-llc",not_gd_place,"listing"
5180,"gilfry-horse-cattle-transport",not_gd_place,"listing"
5181,"transport-equipment-co",not_gd_place,"listing"
5182,"jmj-equipment-transport-inc",not_gd_place,"listing"
5183,"flagstaff-equipment-co-inc",not_gd_place,"listing"
5184,"m-s-equipment-inc-coolidge",not_gd_place,"listing"
5185,"anytime-equipment-sales",not_gd_place,"listing"
5186,"bingham-equipment-co-parker",not_gd_place,"listing"
5187,"team-tractor-and-equipment",not_gd_place,"listing"
5188,"goodman-ag-thatcher",not_gd_place,"listing"
5189,"earhart-equipment-corporation",not_gd_place,"listing"
5190,"vermont-livestock-slaughter",not_gd_place,"listing"
5191,"westminster-meats",not_gd_place,"listing"
5192,"braults-meat-market-slaughterhouse",not_gd_place,"listing"
5193,"vermont-country-meats",not_gd_place,"listing"
5194,"tnt-custom-butchery",not_gd_place,"listing"
5195,"northeast-kingdom-processing-llc",not_gd_place,"listing"
5196,"vermont-packinghouse",not_gd_place,"listing"
5197,"st-onges-harvesting",not_gd_place,"listing"
5198,"woodchuck-custom-harvesting",not_gd_place,"listing"
5199,"large-animal-medical-associates",not_gd_place,"listing"
5200,"aeolus-animal-hospital-equine-center",not_gd_place,"listing"
5201,"mid-vermont-large-animal-vet",not_gd_place,"listing"
5202,"clover-acres-livestock-veterinary-services",not_gd_place,"listing"
5203,"cassidy-livestock-and-trucking",not_gd_place,"listing"
5204,"gabbys-livestock-hauling",not_gd_place,"listing"
5205,"barrett-trucking-co-inc",not_gd_place,"listing"
5206,"middstate-towing-co",not_gd_place,"listing"
5207,"tdi-repair-towing",not_gd_place,"listing"
5208,"ccr-sales-service",not_gd_place,"listing"
5209,"petes-equipment-sales-rentals-inc",not_gd_place,"listing"
5210,"champlain-valley-equipment-inc",not_gd_place,"listing"
5211,"townline-equipment-sales-inc-pittsford",not_gd_place,"listing"
5212,"mercys-farm-equipment-inc",not_gd_place,"listing"
5213,"blood-farm",not_gd_place,"listing"
5214,"den-besten-farm-inc",not_gd_place,"listing"
5215,"animal-health-care-associates-ltd",not_gd_place,"listing"
5216,"south-shore-equine-clinic",not_gd_place,"listing"
5217,"boston-equine-associates-inc",not_gd_place,"listing"
5218,"hospital-for-large-animals",not_gd_place,"listing"
5219,"shaughnessy-ahern-co",not_gd_place,"listing"
5220,"berkshire-heavy-haulers",not_gd_place,"listing"
5221,"padula-brothers-greenfield",not_gd_place,"listing"
5222,"orchard-hill-farm-equipment-trailer-sales",not_gd_place,"listing"
5223,"morgan-power-equipment",not_gd_place,"listing"
5224,"the-local-butcher",not_gd_place,"listing"
5225,"peltos-slaughterhouse",not_gd_place,"listing"
5226,"granite-state-poultry-and-processing",not_gd_place,"listing"
5227,"east-conway-beef-pork",not_gd_place,"listing"
5228,"schuyler-hill-custom-harvesting",not_gd_place,"listing"
5229,"atlantic-equine-services",not_gd_place,"listing"
5230,"wendell-veterinary-clinic",not_gd_place,"listing"
5231,"gomez-livestock-trans-inc",not_gd_place,"listing"
5232,"t-c-heavy-equipment-hauling",not_gd_place,"listing"
5233,"chappell-tractor-sales-inc-brentwood",not_gd_place,"listing"
5234,"knoxland-equipment",not_gd_place,"listing"
5235,"north-country-tractor-inc-dover",not_gd_place,"listing"
5236,"pinnacleview-equipment-inc",not_gd_place,"listing"
5237,"blackmount-equipment-inc",not_gd_place,"listing"
5238,"north-country-tractor-ossipee",not_gd_place,"listing"
5239,"tarzia-meat-packing",not_gd_place,"listing"
5240,"new-england-meat-company",not_gd_place,"listing"
5241,"maurices-slaughter-house",not_gd_place,"listing"
5242,"tri-state-veterinary-services-llc",not_gd_place,"listing"
5243,"connecticut-equine-clinic",not_gd_place,"listing"
5244,"b-c-large-animal-clinic-llc",not_gd_place,"listing"
5245,"w-j-barry-horse-transportation",not_gd_place,"listing"
5246,"asj-animal-transport",not_gd_place,"listing"
5247,"central-groups",not_gd_place,"listing"
5248,"j-r-christoni-inc",not_gd_place,"listing"
5249,"farmington-valley-equipment",not_gd_place,"listing"
5250,"grunders-farm-equipment",not_gd_place,"listing"
5251,"midstate-tractor-equipment-co",not_gd_place,"listing"
5252,"gh-equipment-and-sales-llc",not_gd_place,"listing"
5253,"kahns-tractors",not_gd_place,"listing"
5254,"rhode-island-beef-veal-inc",not_gd_place,"listing"
5255,"westerly-packing",not_gd_place,"listing"
5256,"tri-state-equine-surgical-specialists-llc",not_gd_place,"listing"
5257,"iron-haulers-inc",not_gd_place,"listing"
5258,"tilt-truck-transporting",not_gd_place,"listing"
5259,"rhode-island-harvesting-company-inc",not_gd_place,"listing"
5260,"marks-meats-more-llc",not_gd_place,"listing"
5261,"brenford-animal-hospital",not_gd_place,"listing"
5262,"w-c-littleton-son-inc",not_gd_place,"listing"
5263,"hoober-inc-middletown",not_gd_place,"listing"
5459,"cattle-truck",not_gd_place,"attachment"
5470,"winner-trucking-inc",not_gd_place,"listing"
5474,"cw%c2%b2-rollin-cattle-transportation",not_gd_place,"listing"
5475,"bef6a79a-b18d-4d14-9cd4-fbcf1842ce58",not_gd_place,"attachment"
5476,"a3466a20-067d-45e0-9376-28caf99c418e",not_gd_place,"attachment"
5478,"spotlightadfull",not_gd_place,"attachment"
5480,"sponsoredsearchsmall",not_gd_place,"attachment"
5487,"sponsoredsearchsmall-2",not_gd_place,"attachment"
5490,"sponsoredsearchsmall-3",not_gd_place,"attachment"
5492,"spotlightadfullarrow",not_gd_place,"attachment"
5493,"sponsoredsearch",not_gd_place,"attachment"
5494,"sponsoredsearch-2",not_gd_place,"attachment"
5519,"h4-brand-inc",not_gd_place,"listing"
5534,"cows",not_gd_place,"attachment"
5535,"hauler-in-front-of-truck",not_gd_place,"attachment"
5547,"5j-livestock-transport",not_gd_place,"listing"
5548,"inbound4340776687161803335",not_gd_place,"attachment"
5549,"inbound1328802939628785617",not_gd_place,"attachment"
5565,"horses-1414889_640",not_gd_place,"attachment"
5570,"goat-3412678_640",not_gd_place,"attachment"
5578,"goat-4396220_640",not_gd_place,"attachment"
5580,"cow-4383468_640",not_gd_place,"attachment"
5595,"pigs-3967549_640",not_gd_place,"attachment"
5600,"chicken-2522623_640",not_gd_place,"attachment"
5603,"alpaca-4357188_640",not_gd_place,"attachment"
5620,"cow-veterinary",not_gd_place,"attachment"
5622,"cow-veterinary-2",not_gd_place,"attachment"
5645,"animal-1238273_640",not_gd_place,"attachment"
5700,"south-deerfield-veterinary-clinic",not_gd_place,"listing"
5785,"doug-eastep",not_gd_place,"listing"
5805,"good-people",not_gd_place,"lp-reviews"
5812,"jamis-jurgens-trucking",not_gd_place,"listing"
5829,"claim-for-brown-harvesting",not_gd_place,"lp-claims"
5841,"butcher-counting-stock-in-cold-room",not_gd_place,"attachment"
5844,"meat-for-sale",not_gd_place,"attachment"
5848,"deer-2264351_640",not_gd_place,"attachment"
5856,"beef-cow-closeup",not_gd_place,"attachment"
5858,"pig-closeup",not_gd_place,"attachment"
5870,"claim-for-best-hotel-management-colleges-in-hyderabad",not_gd_place,"lp-claims"
5873,"claim-for-best-cbse-school-in-hyderabad",not_gd_place,"lp-claims"
5875,"feca77a6d6c3b458fe12a980e196745a",not_gd_place,"oembed_cache"
5876,"6602d099e14e4cf40331a4ef6f9a6ade",not_gd_place,"oembed_cache"
5877,"85cae6b499d67c9b59f6fd4f0a9dc549",not_gd_place,"oembed_cache"
5878,"2fa180d7160579dc9de70ea286740b36",not_gd_place,"oembed_cache"
5916,"tractor-with-implement-towed",not_gd_place,"attachment"
5989,"box-blade-by-nearydesigns",not_gd_place,"attachment"
6000,"bush-hogging-by-cotontop3",not_gd_place,"attachment"
6094,"circle_icon_white_background",not_gd_place,"attachment"
6102,"file-source-http-commons-wikimedia-org-wiki-filekubota_tractor_6-jpg",not_gd_place,"attachment"
6106,"faqs",not_gd_place,"wpforms"
6120,"tractor-with-ocean-background",not_gd_place,"attachment"
6124,"tractor-with-ocean-background-2",not_gd_place,"attachment"
6135,"searchadplacementexamplearrow",not_gd_place,"attachment"
6145,"simple-contact-form",not_gd_place,"wpforms"
6188,"submit-your-question",not_gd_place,"wpforms"
6202,"custom-cut-solutions",not_gd_place,"listing"
6203,"natural-state-processing",not_gd_place,"listing"
6204,"custom-craft-poultry",not_gd_place,"listing"
6205,"hana-meat-processing-company-llc",not_gd_place,"listing"
6206,"messina-meats",not_gd_place,"listing"
6207,"mayars-halal-meat-processing",not_gd_place,"listing"
6208,"national-custom-pkg-inc",not_gd_place,"listing"
6209,"rosemeat-processing-meats-inc",not_gd_place,"listing"
6210,"manas-ranch-custom-meats-inc",not_gd_place,"listing"
6211,"creston-valley-meats",not_gd_place,"listing"
6212,"belcampo-butchery",not_gd_place,"listing"
6213,"american-custom-meats-llc",not_gd_place,"listing"
6214,"vista-meat-processing-llc",not_gd_place,"listing"
6215,"golden-farms-meat-pkg-co-inc",not_gd_place,"listing"
6216,"prairie-meats-llc",not_gd_place,"listing"
6217,"brush-meat-processors-llc",not_gd_place,"listing"
6218,"westcliffe-meats",not_gd_place,"listing"
6219,"salazar-natural-meats-inc",not_gd_place,"listing"
6220,"jensens-blue-ribbon-processing",not_gd_place,"listing"
6221,"buckhead-meat-of-denver",not_gd_place,"listing"
6222,"elk-river-custom-meats",not_gd_place,"listing"
6223,"sunnyside-meats-inc",not_gd_place,"listing"
6224,"praire-meats-llc",not_gd_place,"listing"
6225,"tonalis-meats-llc",not_gd_place,"listing"
6226,"denver-processing-llc",not_gd_place,"listing"
6227,"castle-rock-meats-inc",not_gd_place,"listing"
6228,"frontiere-natural-meats-llc",not_gd_place,"listing"
6229,"plymouth-meats-llc",not_gd_place,"listing"
6230,"big-dog-meats-llc",not_gd_place,"listing"
6231,"nettles-beef-processing-inc",not_gd_place,"listing"
6232,"dilmore-meats",not_gd_place,"listing"
6233,"musa-halal-slaughter-house-llc",not_gd_place,"listing"
6234,"mobleys-custom-cut",not_gd_place,"listing"
6235,"lacoronela-meat-processing",not_gd_place,"listing"
6236,"fernandez-meat-processing-llc",not_gd_place,"listing"
6237,"bm-processing",not_gd_place,"listing"
6238,"coastal-processing-llc",not_gd_place,"listing"
6239,"mid-state-meat-llc",not_gd_place,"listing"
6240,"gold-creek-processing-llc",not_gd_place,"listing"
6241,"southern-pride-processing-llc",not_gd_place,"listing"
6242,"meridian-meat-and-sausage",not_gd_place,"listing"
6243,"waygood-custom-meat-llc",not_gd_place,"listing"
6244,"j-bar-poultry-processing-llc",not_gd_place,"listing"
6245,"wabash-poultry-processing",not_gd_place,"listing"
6246,"central-illinois-poultry-processing-llc",not_gd_place,"listing"
6247,"trenton-processing-center-inc",not_gd_place,"listing"
6248,"select-cut-meat-processing",not_gd_place,"listing"
6249,"ba-le-meat-processing",not_gd_place,"listing"
6250,"meat-masters-processing-co",not_gd_place,"listing"
6251,"behrmann-meat-processing-inc",not_gd_place,"listing"
6252,"magros-processing-inc",not_gd_place,"listing"
6253,"eickmans-processing-co-inc",not_gd_place,"listing"
6254,"brummel-poultry-processing",not_gd_place,"listing"
6255,"meat-by-linz",not_gd_place,"listing"
6256,"james-calvetti-meats-inc",not_gd_place,"listing"
6257,"a-j-s-lena-maid-meats-inc",not_gd_place,"listing"
6258,"triple-c-meats",not_gd_place,"listing"
6259,"korte-meat-processing-inc",not_gd_place,"listing"
6260,"munsee-meats-inc",not_gd_place,"listing"
6261,"this-old-farm-meats-and-processing",not_gd_place,"listing"
6262,"skoglund-meats-and-locker-inc",not_gd_place,"listing"
6263,"verschoor-meats-inc",not_gd_place,"listing"
6264,"w-diamond-m-meats-llc",not_gd_place,"listing"
6265,"anco-poultry-processing",not_gd_place,"listing"
6266,"brooks-meats-inc",not_gd_place,"listing"
6267,"detweiler-meats",not_gd_place,"listing"
6268,"omni-custom-meats-inc",not_gd_place,"listing"
6269,"appalachian-meats-llc",not_gd_place,"listing"
6270,"clems-custom-cut-meats",not_gd_place,"listing"
6271,"hampton-meat-processing-co-inc",not_gd_place,"listing"
6272,"taylorsville-butcher-block",not_gd_place,"listing"
6273,"summit-meat-processing",not_gd_place,"listing"
6274,"fairplay-meat-processing",not_gd_place,"listing"
6275,"harmon-brothers-meats-inc",not_gd_place,"listing"
6276,"h-m-butchering",not_gd_place,"listing"
6277,"kirby-poe-slaughterhouse",not_gd_place,"listing"
6278,"central-ky-custom-meats-inc",not_gd_place,"listing"
6279,"louisville-processing-cold-storage",not_gd_place,"listing"
6280,"luces-maine-grown-meats",not_gd_place,"listing"
6281,"curtis-custom-meat",not_gd_place,"listing"
6282,"shuff-meat-inc",not_gd_place,"listing"
6283,"hamzah-slaughter-house",not_gd_place,"listing"
6284,"shriver-meats",not_gd_place,"listing"
6285,"horst-meats",not_gd_place,"listing"
